Title,Product Name,URL,Source_int_ID,Verdict,Score,Pic,Category,Date,Summary,Author
Test: Asus Transformer Pad TF103C,Asus Transformer Pad TF103C,https://www.teknikhype.se/test-asus-transformer-pad-tf103c/,16871,,,,PC,2014-11-08,Teknikhype har fått testa en Asus Transformer Pad TF103C - en surfplatta med tillhörande tangentbord.,Ivan Spoljaric
Test: Huawei Ascend Mate 7,Huawei Ascend Mate 7,https://www.teknikhype.se/test-huawei-ascend-mate-7/,16890,,,,Nyheter,2014-11-11,"Huawei fortsätter öka statusen på sia telefoner för den västländska marknaden, vi har nu testat Mate 7 som tar Huawei till en helt ny nivå!",Ivan Spoljaric
Recension: Tengami (Wii U),Tengami (Wii U),https://www.teknikhype.se/recension-tengami-wii-u/,16935,,,,Spelrecensioner,2014-11-13,"Spelstudion Nyamyam tar den härliga sagan ""Tengami"" från surfplattan till TV:n med hjälpsam Wii U, Teknikhype har nu testat spelet.",Ivan Spoljaric
Recension: Call of Duty: Advanced Warfare,Call of Duty,https://www.teknikhype.se/recension-call-duty-advanced-warfare/,16945,,,,Spelrecensioner,2014-11-17,Activision är tillbaka med ett nytt Call of Duty men frågan är om vi har fått nog? Kan detta göra någon skillnad med lite framtid?,Ivan Spoljaric
Biltest: VW Golf GTI -14,VW Golf GTI -14,https://www.teknikhype.se/biltest-vw-golf-gti-14/,17030,,,,TeknikHype,2014-11-30,Volkswagen sportiga lilla Golf lever vidare men frågan är om det lever upp till sitt namn än idag? Då är det dags för Teknikhypes första biltest där vi mest kommer lägga fokus på tekniken som finns i bilarna samt funktioner som vi kan ha nytta av både i vardagen men även vid längre resor. Kortfattat […],Ivan Spoljaric
Test: Samsung Galaxy Alpha SM-G850F,Samsung Galaxy Alpha SM-G850F,https://www.teknikhype.se/test-samsung-galaxy-alpha-sm-g850f/,16960,,,,Nyheter,2014-11-18,"Samsung har släppt Galaxy Alpha, en modell med ny design men äldre hårdvara. Hur funkar det?",Ivan Spoljaric
Teknikhype testar biltekniken,Teknikhype testar biltekniken,https://www.teknikhype.se/teknikhype-testar-bil-tekniken/,17028,,,,TeknikHype,2014-11-29,"Teknikhype har svårt att hålla fingrarna borta från teknik, och kommer nu att börja testa teknik som de flesta använder dagligen och som ligger oss varmt",Ivan Spoljaric
Test: Asus Fonepad 8 FE380CG,Asus Fonepad 8 FE380CG,https://www.teknikhype.se/test-asus-fonepad-8-fe380cg/,16818,,,,Nyheter,2014-11-01,Teknikhype har testat Asus Fonepad 8 FE380CG som ännu ej finns i Sverige. Är det värt att vänta på den?,Ivan Spoljaric
Test: Xbox One,Xbox One,https://www.teknikhype.se/test-xbox-one/,16526,,,,Spelrecensioner,2014-09-26,Äntligen har Xbox One släppts i Sverige men har det varit värt väntan? Kommer Microsoft nånsin kunna slå Playstation i konsolkriget?,Ivan Spoljaric
Test: LG G Watch,LG G Watch,https://www.teknikhype.se/test-lg-g-watch/,16530,,,,Övrigt,2014-09-28,"Vi har nu fått klämma på LG’s första klocka och för första gången testat Android Wear ordentligt, vad är de största fördelarna och nackdelarna?",Ivan Spoljaric
Test: Asus ROG G30,Asus ROG G30,https://www.teknikhype.se/test-asus-rog-g30/,16463,,,,PC,2014-10-08,"Asus är utan tvekan ledande när det gäller datorkomponenter, men att bygga ihop sina egna spelmaskiner håller det samma mått då? Teknikhype tar på sig och testar detta.",Ivan Spoljaric
Recension: Bayonetta 2,Bayonetta 2,https://www.teknikhype.se/recension-bayonetta-2/,16732,,,,Nyheter,2014-10-21,Bayonetta 2 har äntligen landat och jag har så klart klivit ner i helvetet för att spela rollen som en alfa-kvinna.,Ivan Spoljaric
Recension: Middle Earth: Shadow of Mordor,Middle Earth,https://www.teknikhype.se/recension-middle-earth-shadow-mordor/,16648,,,,Spelrecensioner,2014-10-20,"Sagan om ringen-andan finns kvar och Mordor ligger i fokus denna gången, men har vi inte redan tröttnat på allt som har med Sagan om Ringen att göra?",Ivan Spoljaric
Recension: Driveclub,Driveclub,https://www.teknikhype.se/recension-driveclub/,16730,,,,Spelrecensioner,2014-10-23,"Äntligen har det PS4-exklusiva racingspelet släppts, men har det varit värt allt väntan? Har vi fått nog av racing?",Ivan Spoljaric
Test: Sony Xperia Z3,Sony Xperia Z3,https://www.teknikhype.se/test-sony-xperia-z3/,16665,,,,Nyheter,2014-10-12,"Sony har nu släppt sin fjärde generation från Z-serien, Xperia Z3. Nu har vi testat detta designmästerverk.",Ivan Spoljaric
Recension: Nokia Lumia 530,Nokia Lumia 530,https://www.teknikhype.se/recension-nokia-lumia-530/,16772,,,,Mobil,2014-10-24,"Vi har nu testat en budgetmodell från Nokia's Lumiaserie, denna gången kör vi endast videorecension och den ser du genom att trycka på bilden ovan.",Ivan Spoljaric
Recension: Civilization: Beyond Earth,Civilization,https://www.teknikhype.se/recension-civilization-beyond-earth/,16790,,,,Spelrecensioner,2014-10-28,Med Civilization: Beyond Earth har Teknikhype fått prova på att koloniserat främmande planeter. Här är en recension på spelet!,Ivan Spoljaric
Test: Huawei Talkband B1,Huawei Talkband B1,https://www.teknikhype.se/test-huawei-talkband-b1/,16521,,,,Övrigt,2014-09-24,"Vidare har nu testat ett smart armband från Huawei, Talkband har en twist då det även fungerar som headset.",Ivan Spoljaric
Test: Asus Zenfone 4 T00I,Asus Zenfone 4 T00I,https://www.teknikhype.se/test-asus-zenfone-4-t00i/,15957,,,,TeknikHype,2014-08-12,"Teknikhype har fått testa Asus Zenfone 4 T00I, en smartphone till billigt pris. Håller den måttet?",Ivan Spoljaric
IFA2014: Logitech K480 -skriv på smartphone och surfplatta,Logitech K480 -skriv på smartphone och surfplatta,https://www.teknikhype.se/nyhet-logitech-k480-skriv-pa-smartphone-surfplatta/,16319,,,,PC,2014-09-03,Logitech har idag visat upp ett nytt tangentbord som ska göra det mesta mycket enklare och betydligt snabbare. Ett tangentbord ska koppla samman både våra telefoner/surfplattor samt våra datorer.,Ivan Spoljaric
Test: Samsung Galaxy Tab S (16GB Wifi),Samsung Galaxy Tab S (16GB Wifi),https://www.teknikhype.se/test-samsung-galaxy-tab-s-16gb-wifi/,16054,,,,Nyheter,2014-08-20,"Samsungs högupplösta surfplatta har landat på redaktionen, vad tycker TeknikHype om den nya surfplattan Galaxy Tab S 10.5?",Ivan Spoljaric
Test: Samsung Chromebook 2 11.6” (XE503C12),Samsung Chromebook 2 11.6” (XE503C12),https://www.teknikhype.se/test-samsung-chromebook-2-11-6-xe503c12/,15938,,,,TeknikHype,2014-08-09,Teknikhype har fått testa Samsung Chromebook 2 med 11.6” skärm. Vad anser vi om den?,Ivan Spoljaric
Test: Huawei MediaPad Honor X1,Huawei MediaPad Honor X1,https://www.teknikhype.se/test-huawei-mediapad-honor-x1/,16391,,,,Nyheter,2014-09-11,"Stor telefon, liten surfplatta? Vi har nu testat Huaweis 7"" surfplatta med LTE och en behändig storlek.",Ivan Spoljaric
Test: Samsung Gear Fit R3500,Samsung Gear Fit R3500,https://www.teknikhype.se/test-samsung-gear-fit/,16273,,,,Nyheter,2014-09-08,"Teknikhype har fått testa Samsung Gear Fit - en kombination av smart watch och fitnessarmband. Den imponerar med sin böjda display, men hur fungerar den?",Ivan Spoljaric
Recension: Zelda Hyrule Warriors,Zelda Hyrule Warriors,https://www.teknikhype.se/recension-zelda-hyrule-warriors/,16468,,,,Spelrecensioner,2014-09-17,"Nu är det äntligen dags att träda in i Hyrule igen för att ta kontroll över Link och hans vänner, Zelda Hyrule Warrior är nu testat!",Ivan Spoljaric
Recension: The Sims 4,The Sims 4,https://www.teknikhype.se/recension-sims-4/,16425,,,,Spelrecensioner,2014-09-16,"Med The Sims 4 så har vi på Teknikhype fått ett gemensamt hem. Men, hur fungerar själva spelet The Sims 4?",Ivan Spoljaric
Test: Sony bildskärmsvisir HMZ-T3W,Sony bildskärmsvisir HMZ-T3W,https://www.teknikhype.se/test-sony-bildskarmsvisir-hmz-t3w/,15867,,,,Övrigt,2014-07-30,"Vi har nu testat Sony’s bildskärmsvisir HMZ-T3W, en 750” bildskärm som får plats i väskan.",Ivan Spoljaric
Test: HTC One (M8),HTC One (M8),https://www.teknikhype.se/test-htc-one-m8/,14246,,,,Nyheter,2014-06-24,"HTC är här med deras nya version av HTC One, denna gången har vi mer metall och fler kameror.",Ivan Spoljaric
Recension: Destiny,Destiny,https://www.teknikhype.se/recension-destiny/,16459,,,,Spelrecensioner,2014-09-18,"Gänget bakom dom första Halo bestämde sig för att satsa på något nytt och väntan har varit lång, men har väntan varit värd det?  Destiny har varit ett spel som fått sig en hel del uppmärksamhet både inom press och utanför press-världen. Bungie som valde att lämna Halo helt och istället satsa på något helt […]",Ivan Spoljaric
Test: Sony CyberShot DSC-WX350,Sony CyberShot DSC-WX350,https://www.teknikhype.se/test-sony-cybershot-wx-350/,15477,,,,Prylar,2014-06-17,Sonys kamera DSC-WX350 är en liten och smidig digitalkamera med imponerande zoom. Men hur är det att använda den och hur blir resultatet?,Ivan Spoljaric
Test: Huawei Ascend Y330,Huawei Ascend Y330,https://www.teknikhype.se/test-huawei-ascend-y330/,15226,,,,Nyheter,2014-06-09,"Vi har nu testat ett billigare alternativ av smartphone, nämligen Huawei Y330. Men hur fungerar den?",Ivan Spoljaric
Test: Sony HDR-AS100VW (Actionkamera),Sony HDR-AS100VW (Actionkamera),https://www.teknikhype.se/test-sony-hdr-as100vw-actionkamera/,15550,,,,Övrigt,2014-06-25,Vi har nu testat Sony’s Actionkamera AS100VW som vill visa sig tuff framför den populära GoPro-kameran.,Ivan Spoljaric
Test: Samsung Galaxy Note 12.2″ SM-P905,Samsung Galaxy Note 12.2″ SM-P905,https://www.teknikhype.se/test-samsung-galaxy-note-12-2-sm-p905/,15628,,,,Nyheter,2014-06-27,Teknikhype har fått testat Samsung Galaxy Note 12.2” SM-P905. Har plattan något mer att imponera med förutom sin storlek?,Ivan Spoljaric
Test: Polar Loop (träningsarmband),Polar Loop (träningsarmband),https://www.teknikhype.se/polar-loop-traningsarmband/,15732,,,,Övrigt,2014-07-06,"Vi har nu testat ännu ett träningsarmband, denna gången är det Polar Loop som ska bedömas.",Ivan Spoljaric
Test: Huawei Ascend P7,Huawei Ascend P7,https://www.teknikhype.se/test-huawei-ascend-p7/,15761,,,,Nyheter,2014-07-08,"Kinesiska Huawei har nu släppt sin nya toppmobil Ascend P7, vi har testat den och såhär tycker vi om den.",Ivan Spoljaric
Test: Plantronics Backbeat fit,Plantronics Backbeat fit,https://www.teknikhype.se/test-plantronics-backbeat-fit/,15099,,,,Nyheter,2014-06-02,TeknikHype har testat Plantronics träningslurar Backbeat Fit. Vad är dess svaga och starka sidor?,Ivan Spoljaric
Test: LG G3 (D855 16GB),LG G3 (D855 16GB),https://www.teknikhype.se/test-lg-g3-d855-16gb/,15833,,,,Nyheter,2014-07-12,"Nästa generation LG är här, vi har lagt vantarna på nya LG G3 och här nedan följer en utvärdering.",Ivan Spoljaric
Test: Sony Xperia Z2 Tablet,Sony Xperia Z2 Tablet,https://www.teknikhype.se/test-sony-xperia-z2-tablets/,14088,,,,Mobil,2014-04-09,"TeknikHype har nu pillat och testat Sony’s nya tablet Xperia Z2 Tablet, hur klarar den sig i våra tester?",Ivan Spoljaric
Test: Plantronics Voyager Edge,Plantronics Voyager Edge,https://www.teknikhype.se/test-plantronics-voyager-edge/,15652,,,,Övrigt,2014-07-01,"Vi har nu testa Plantronics nya monoheadset, Voyager Edge. Ett minimalistiskt headset med NFC och HD-samtal.",Ivan Spoljaric
Test: Läderfodral från Noreve till Xperia Z Ultra,Läderfodral från Noreve till Xperia Z Ultra,https://www.teknikhype.se/test-laderfodral-fran-noreve-till-xperia-z-ultra/,14144,,,,Övrigt,2014-04-11,"Vi har nu testat ett lite lyxigare fodral till Sony Xperia Z Ultra, det är ett handgjort läderfodral från Noreve",Ivan Spoljaric
Recension: inFamous: Second son,inFamous,https://www.teknikhype.se/recension-infamous-second-son/,14208,,,,Spelrecensioner,2014-04-22,"inFamous är tillbaka och denna gången är det en yngre generation som tar över och får sitt förändrat på bara några sekunder, men håller det och är spelet lika öppet som dom tidigare spelen i serien?",Ivan Spoljaric
Test: Logitech G602,Logitech G602,https://www.teknikhype.se/test-logitech-g602/,14337,,,,PC,2014-04-24,Trådlös gaming-mus kanske inte är det ultimata men Logitech visar rena motsatsen och överraskar med G602.,Ivan Spoljaric
Test: Drift Ghost SD (actionkamera),Drift Ghost SD (actionkamera),https://www.teknikhype.se/test-drift-ghost-sd-actionkamera/,14303,,,,Övrigt,2014-04-25,"Actionkameror blir allt populära, GoPro är minst sagt den största på marknaden, men här har vi Drift Ghost SD.",Ivan Spoljaric
Test: Samsung Galaxy S5,Samsung Galaxy S5,https://www.teknikhype.se/test-samsung-galaxy-s5/,14370,,,,Nyheter,2014-04-28,"Samsung Galaxy S5 är senaste flaggskeppt i serien Galaxy S från Samsung, vad kan vi vänta oss av denna mobiltelefon?  Det nya flaggskeppet från Samsung har kommit och alla är vi ivriga i att testa den nya tekniken, i Samsungs fall så är det mycket som hänger på fingeravtrycksläsaren, och även få testa funktionaliteten i […]",Ivan Spoljaric
Test: Jawbone UP24,Jawbone UP24,https://www.teknikhype.se/test-jawbone-up24/,14696,,,,Prylar,2014-05-13,"Teknikhype har fått testa Jawbone UP24 - ett aktivitetsarmband som håller koll på kaloriförbrukning, sömn, steg och mycket mer.",Ivan Spoljaric
Recension: Wolfenstein: The New Order,Wolfenstein,https://www.teknikhype.se/recension-wolfenstein-the-new-order/,15092,,,,Spelrecensioner,2014-06-01,Det är återigen dags att ta sig an andra världskriget och denna gången är det den svenska studion Machine Games som har tagit på sig detta uppdrag.,Ivan Spoljaric
Recension: Mario Kart 8 (Wii U),Mario Kart 8 (Wii U),https://www.teknikhype.se/recension-mario-kart-8-wii-u/,15026,,,,Spelrecensioner,2014-05-28,"Den 30:e maj släpps en av Wii U’s största titlar, självklart är det Mario Kart 8 vi pratar om och nu har TeknikHype testat spelet!",Ivan Spoljaric
Test: AOC G2460P,AOC G2460P,https://www.teknikhype.se/test-aoc-g240p/,13326,,,,PC,2014-04-09,"AOC G2460P är en spelskärm för lite över 2000 kronor, vad har den att erbjuda?  AOC har slagit sig in på marknaden med bra prestanda och en hyfsat låg prislapp på sina skärmar, vilket är en väldigt smart strategi. Lyckas AOC G2460P att leverera? Teknisk information Skärmen har en uppdateringsfrekvens på otroliga 144 Hz, vilket gör […]",Ivan Spoljaric
Test: Hubsan mini Quadcopter (H107L),Hubsan mini Quadcopter (H107L),https://www.teknikhype.se/test-hubsan-mini-quadcopter-h107l/,13529,,,,Prylar,2014-03-03,"Vi har nu fått in en leksak till redaktionen (bokstavligt talat), efter ett flertal laddningar senare så har vi nu börjat få kontroll över flygfät.",Ivan Spoljaric
Recension: Donkey Kong Country Tropical Freeze,Donkey Kong Country Tropical Freeze,https://www.teknikhype.se/recension-donkey-kong-country-tropical-freeze/,13736,,,,Spelrecensioner,2014-03-12,Uppföljaren till Wiisuccén Donkey Kong Country Returns är här och så tog TeknikHype en resa till tropiska öar och iskalla fiender i Tropical Freeze.,Ivan Spoljaric
Test: AOC I2769Vm,AOC I2769Vm,https://www.teknikhype.se/test-aoc-i2769v/,13327,,,,PC,2014-03-25,"AOC I2769Vm har nu blivit testat i testlabbet hos TeknikHype, en 27″ skärm för strax över 2000 kronor, vad tyckte vi? Vi har nu testat en skärm på hela 27 tum, med LED teknologi, enkel design och väldigt tunn ram runt ips-panelen. Vi bryter ner testet i flera punkter, läs vidare för att se vad […]",Ivan Spoljaric
Test: Philips Fidelio E5 CSS7235Y,Philips Fidelio E5 CSS7235Y,https://www.teknikhype.se/test-philips-fidelio-e5/,13932,,,,Nyheter,2014-03-21,"Teknikhype har fått testa Philips Fidelio E5. Håller ljudsystemet måttet mot tidigare Fidelioprodukt som vi testade, och gav betyget Bäst!",Ivan Spoljaric
Test: Jaybird Bluebuds X,Jaybird Bluebuds X,https://www.teknikhype.se/test-jaybird-bluebuds-x/,13823,,,,Nyheter,2014-03-26,"Vi har nu testat ett träningsheadset från Jaybird, det är Bluebuds X det handlar om och här kommer våra tankar om dessa hörlurar.",Ivan Spoljaric
Test: LG G-flex,LG G-flex,https://www.teknikhype.se/test-lg-g-flex/,14005,,,,Nyheter,2014-03-28,"En av världens första böjda telefoner har nu landat på redaktionen, vad tycker TeknikHype om LG G Flex?",Ivan Spoljaric
Test: LG GPad 8.3,LG GPad 8.3,https://www.teknikhype.se/test-lg-gpad-8-3/,12734,,,,Mobil,2014-02-07,"LG GPad 8.3, allt du behöver samlat i ett 8.3 tums format, eller hur va det nu? Design Användning Specifikationer Funktion Omdöme LG har nu kommit med sin tablet i G serien, den går under namnet GPad, är 8.3 tum stor och hur tycker vi på TeknikHype om den? Design LG GPad ser väl egentligen […]",Ivan Spoljaric
Test: Sony objektivkameror (QX-10 och QX-100),Sony objektivkameror (QX-10 och QX-100),https://www.teknikhype.se/test-sony-objektivkameror-qx-10-qx-100/,12514,,,,Övrigt,2014-02-12,Vi har nu fått testa Sony's första objektivkameror. Hur bra fungerar dom i verkligheten och vilken ska man välja?,Ivan Spoljaric
Test: Picross e3 till Nintendo 3DS,Picross e3 till Nintendo 3DS,https://www.teknikhype.se/test-picross-e3-till-nintendo-3ds/,13239,,,,Spelrecensioner,2014-02-16,Teknikhype har fått gnugga geniknölarna då vi testat pusselspelet Picross e3 till Nintendo 3DS.,Ivan Spoljaric
Test: Sveriges första test på 3Doodler,Sveriges första test på 3Doodler,https://www.teknikhype.se/test-sveriges-forsta-test-3doodler/,12992,,,,Övrigt,2014-02-05,"Vi har nu fått äran att testa 3Doodler, en penna som ger dig möjligheten att vidga vyerna i ditt ritande. Med plasten ritar du i 3D!",Ivan Spoljaric
Test: Toshiba LED-TV L7363,Toshiba LED-TV L7363,https://www.teknikhype.se/test-toshiba-led-tv-l7363/,12051,,,,Övrigt,2013-12-27,Teknikhype har fått testa en Full HD Smart LED-TV från Toshiba med många funktioner. Hur fungerar det i praktiken?,Ivan Spoljaric
Test: Sonos Play:1,Sonos Play:1,https://www.teknikhype.se/test-sonos-play1/,11934,,,,Nyheter,2014-01-06,"Sonos senaste tillskott i högtalarfamiljen är PLAY:1, kan den leverera? Vi på Teknikhype har nu fått testa PLAY:1 ifrån Sonos, en liten kompakt högtalare som går att ansluta till resterande system från SONOS, trådlöst. Det första som slår oss är storleken, kan något så litet leverera någonting överhuvudtaget? Läs vidare så får ni se! Design […]",Ivan Spoljaric
Nyhet: Hall of Fame,Hall of Fame,https://www.teknikhype.se/nyhet-hall-of-fame/,11475,,,,TeknikHype,2013-12-01,Nu har vi på TeknikHype fått upp vår egen Hall of Fame! Här hittar du det bästa av det bästa.,Ivan Spoljaric
Test: Mighty Dwarf: Bluell Bluetooth och Tablet Stage!,Mighty Dwarf,https://www.teknikhype.se/test-mighty-dwarf-bluell-bluetooth-tablet-stage/,11885,,,,Nyheter,2013-12-25,"Vi har nu testat två bluetoothhögtalare från Mighty Dwarf. Tillverkaren lockar med vibrationsljud, men hur bra fungerar det?",Ivan Spoljaric
Test: Fodral till Sony Xperia Z Ultra,Fodral till Sony Xperia Z Ultra,https://www.teknikhype.se/test-fodral-till-sony-xperia-z-ultra/,12146,,,,Övrigt,2014-01-05,"TeknikHype har nu startat ett samarbete med mytrendyphone.se och har fått ett fodral att testa för Sony Xperia Z Ultra, är det prisvärt?",Ivan Spoljaric
Recension: Call of Duty: Ghosts,Call of Duty,https://www.teknikhype.se/recension-call-of-duty-ghosts/,10917,,,,Spelrecensioner,2013-11-26,"Det är mer eller mindre tradition nu att vi får ett nytt Call of Duty varje år, men har det börjat bli lite uttjatat nu? Teknikhype tar reda på det.",Ivan Spoljaric
Test: XTZ Earphone Sports,XTZ Earphone Sports,https://www.teknikhype.se/test-xtz-earphone-sports/,12500,,,,Nyheter,2014-01-13,"Svenska XTZ har släppt nya hörlurar. De kan jämföras med en Amerikansk bil, stora och flådiga med ett riktigt gött ljud.",Ivan Spoljaric
Test: AiRace Speed till Nintendo 3DS,AiRace Speed till Nintendo 3DS,https://www.teknikhype.se/test-airace-speed-till-nintendo-3ds/,9644,,,,Spelrecensioner,2013-11-03,Teknikhype har fått testa det fartfyllda spelet AiRace Speed till Nintendo 3DS.,Ivan Spoljaric
Test: S-View cover till Note 3,S-View cover till Note 3,https://www.teknikhype.se/test-s-view-cover-till-note-3/,12619,,,,Övrigt,2014-01-17,"Teknikhype har fått testa ett S-Viewskal till Note 3 från mytrendyphone.se, och vad tycker vi egentligen?",Ivan Spoljaric
Test: Asus Nexus 7 (2013),Asus Nexus 7 (2013),https://www.teknikhype.se/test-asus-nexus-7-2013/,9747,,,,Nyheter,2013-11-06,"Asus har släppt sin andra tablet i Nexusserien, denna gången är det hög upplösning som är i fokus.",Ivan Spoljaric
Recension: Mighty Switch Force! 2 (Wii U),Mighty Switch Force! 2 (Wii U),https://www.teknikhype.se/recension-mighty-switch-force-2-wii-u/,9920,,,,Spelrecensioner,2013-11-07,"Vi har nu testst andra delen i indieserien Mighty Switch Force!, ett pixligt actionäventyr med härlig känsla!",Ivan Spoljaric
Test: Galaxy Note 3,Galaxy Note 3,https://www.teknikhype.se/test-galaxy-note-3/,10789,,,,Nyheter,2013-11-22,"TeknikHype har nu fått klämma, pilla och leka med Samsungs senaste phablet, Galaxy Note 3. Uppfyller den våra förväntningar eller blir vi besvikna?",Ivan Spoljaric
Test: LG Nexus 5,LG Nexus 5,https://www.teknikhype.se/test-lg-nexus-5/,12780,,,,Nyheter,2014-01-27,"En ny Nexus-modell, en ny uppdatering av Android. Här kommer Teknikhypes test av Nexus 5!",Ivan Spoljaric
Test: Huawei Ascend Mate,Huawei Ascend Mate,https://www.teknikhype.se/test-huawei-ascend-mate/,9857,,,,Nyheter,2013-11-08,"Kinesiska Huawei Ascend Mate, phablet på 6.1 tum är utsatt för våra tester, hur är den egentligen? Huawei Ascend Mate var den första telefonen med jätteskärmen på 6.1 tum. Mate är stabilt byggd och ger ett tryggt intryck, även om det finns en hel del fel i den. Läs vidare och se vad vi tycker! […]",Ivan Spoljaric
Recension: Batman: Arkham Origins,Batman,https://www.teknikhype.se/recension-batman-arkham-origins/,10125,,,,Spelrecensioner,2013-11-11,"Istället för att gå framåt går vi tillbaka några steg för att se hur hela historien med Batman starta och även se batman som en ""rookie"", men hur länge ska vi gilla batman egentligen?",Ivan Spoljaric
Recension: Battlefield 4,Battlefield 4,https://www.teknikhype.se/recension-battlefield-4/,10729,,,,Spelrecensioner,2013-11-17,"Kriget är tillbaka, krigsfältet är mer fyllt med action är nånsin men håller det och får vi ett lika mycket ""wow"" som hos Battlefield 3, Teknikhype tar reda på det!",Ivan Spoljaric
Test: Huawei Ascend P2,Huawei Ascend P2,https://www.teknikhype.se/test-huawei-ascend-p2/,9858,,,,Nyheter,2013-11-20,"Denna gången är det Huawei Ascend P2 som har passerat våra tester, kan Huawei överraska oss? Med sina 4.7 tum så har Huawei lyckats hamna i mellanskiktet med sin Ascend P2. Det är inget direkt speciellt över telefonen utan kort och gott, det är en telefon som fungerar som de flesta medelklasstelefonerna i dagens läge. […]",Ivan Spoljaric
Recension: Skylanders: Swap Force (Wii U),Skylanders,https://www.teknikhype.se/recension-skylanders-swap-force-wii-u/,10589,,,,Spelrecensioner,2013-11-19,Vi har nu fått in tre plastgubbar till redaktionen som tagit oss till ett äventyr ovanför molnen i världen Skyland!,Ivan Spoljaric
Test: Samsung Galaxy Gear,Samsung Galaxy Gear,https://www.teknikhype.se/test-samsung-galaxy-gear/,10403,,,,Prylar,2013-11-22,"Teknikhype har nu blivit omfamnade av Samsungs första smartwatch Galaxy Gear, hur smart är klockan?",Ivan Spoljaric
Test: Pokémon X till Nintendo 3DS,Pokémon X till Nintendo 3DS,https://www.teknikhype.se/test-pokemon-x-till-nintendo-3ds/,9758,,,,Spelrecensioner,2013-11-01,Teknikhype har fått testa Pokémon X till Nintendo 3DS. Behöver man fånga alla?,Ivan Spoljaric
Test: Cooler Master Rev och Ren iPadställ,Cooler Master Rev och Ren iPadställ,https://www.teknikhype.se/test-cooler-master-ipadstall/,9011,,,,Övrigt,2013-10-11,"Vi har fått in två välbyggda iPadställ för test, här bjuds det på smarta lösningar med passande materialval. Cooler Master har skickat oss två snygga och smidiga bordsställ för Apples ipad. Här bjuder Cooler Master på fiffiga lösningar i en snygg förpackning. Cooler Master har här skapat ett ställ som smälter ihop väldigt bra med […]",Ivan Spoljaric
Test: Sony Xperia Z Ultra,Sony Xperia Z Ultra,https://www.teknikhype.se/test-sony-xperia-z-ultra/,9248,,,,Nyheter,2013-10-16,"Äntligen har vi på Teknikhype fått in Sonys monsterphablet, Xpera Z Ultra. Vad kan vi mer säga än det uppenbara, storleken?",Ivan Spoljaric
Test: Samsung Galaxy Tab 10.1,Samsung Galaxy Tab 10.1,https://www.teknikhype.se/test-samsung-galaxy-tab-10-1/,8617,,,,Nyheter,2013-10-18,Det är dags att säga vad vi tycker om Samsung Galaxy Tab 3 10.1. Är den bättre än lillebror 8.0?,Ivan Spoljaric
Test: Samsung Galaxy Note 8.0,Samsung Galaxy Note 8.0,https://www.teknikhype.se/test-samsung-galaxy-note-8-0/,9448,,,,Nyheter,2013-10-21,Teknikhype har fått testa Samsung Galaxy Note 8.0 - en liten surfplatta med tillhörande penna.,Ivan Spoljaric
Test: SteelSeries APEX,SteelSeries APEX,https://www.teknikhype.se/test-steelseries-apex/,9273,,,,Nyheter,2013-10-23,Steelseries fortsätter att överraska med sina nyheter och med APEX får vi se en lite annorlunda design samt en hel del funktioner. Men håller Steelseries samma kvalitet som vi är vana vid?,Ivan Spoljaric
Test: Samsung Galaxy S4 Zoom,Samsung Galaxy S4 Zoom,https://www.teknikhype.se/test-samsung-galaxy-s4-zoom/,9431,,,,Nyheter,2013-10-20,"Teknikhype har testat Samsung Galaxy S4 Zoom, en kombinerad mobiltelefon och kompaktkamera.",Ivan Spoljaric
Test: LG G2,LG G2,https://www.teknikhype.se/test-lg-g2/,9185,,,,Nyheter,2013-10-25,"LG’s senaste flaggskepp G2 har blivit testat, med knapparna på baksidan. Kan det vara något för andra tillverkare att ta efter? LG har tidigare haft Optimusserien, men nu valt att börja på nytt med G-serien. Vi har fått äran att testa G2, LG’s flaggskepp inom G-serien. Detta är första mobilen med alla knappar på baksidan, […]",Ivan Spoljaric
Recension: Sonic Lost Worlds (Wii U),Sonic Lost Worlds (Wii U),https://www.teknikhype.se/recension-sonic-lost-worlds/,9634,,,,Spelrecensioner,2013-10-27,"Mannen, myten, legenden. Sonic är tillbaka, men hur klarar sig den blå igelkotten efter alla år?",Ivan Spoljaric
Recension: Beyond: Two Souls,Beyond,https://www.teknikhype.se/recension-beyond-two-souls/,9679,,,,Spelrecensioner,2013-10-28,Heavy Rain skaparna är tillbaka och frågan många ställde sig är om man kunde göra ett spel mycket bättre än Heavy rain gällande storyn? Tydligen så kunde man det...,Ivan Spoljaric
Test: Func MS-3,Func MS-3,https://www.teknikhype.se/test-func-ms-3/,9096,,,,PC,2013-10-09,"Func är ett relativt ny tillverkare på den svenska marknaden, men håller dom måttet och är det en värdig konkurrent mot andra? Vi ger oss på MS-3 och ser var den går för.",Ivan Spoljaric
Recension: The Bureau: XCOM Declassified,The Bureau,https://www.teknikhype.se/recension-the-bureau-xcom-declassified/,8319,,,,Spelrecensioner,2013-09-09,Även under Kalla kriget fanns det en hel del hemligheter och denna gången får vi en både se och höra om dessa hemligheter.,Ivan Spoljaric
Recension: TNT Racers: Nitro Machine Edition (Wii U),TNT Racers,https://www.teknikhype.se/recension-tnt-racers-wii-u/,8417,,,,Spelrecensioner,2013-09-13,TNT Racers är ett renodlat spel för spelkvällar med kompisarna i soffan.,Ivan Spoljaric
